researcher_id,researcher_name,title,link,cited_by,year,authors,journal
ltu1CEYAAAAJ,Salameh P,Monitoring and evaluation of the global action plan on antimicrobial resistance: framework and recommended indicators,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:XJogQLJr2CkC,,2019,WH Organization,https://apps.who.int/iris/handle/10665/325006
ltu1CEYAAAAJ,Salameh P,Monitoring and evaluation of the global action plan on antimicrobial resistance: framework and recommended indicators,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:hZ5_QnqxF7AC,,2019,WH Organization,https://apps.who.int/iris/handle/10665/325006
ltu1CEYAAAAJ,Salameh P,Pain management in hospitals: Assessment and evaluation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:v7SMsomtfXcC,,2019,"TS Samah, IA Katia, S Pascale","Pharma Toxi Pharma Open A Open J 1 (1), 16-23"
ltu1CEYAAAAJ,Salameh P,Medication safety spontaneous reporting system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:lOG7zRu2uA8C,,2019,"M Akel, E Ramia, S Hallit, N Lahoud, A Zaytoun, M Harb, H Hajj, ...",
ltu1CEYAAAAJ,Salameh P,Child marriage in emergency contexts,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:-ZoC36zw86wC,,2019,"G Khoury, P Salameh, S Chirizzi, F Salhab",
ltu1CEYAAAAJ,Salameh P,Lebanese community pharmacists’ interest in and attitude to pharmacy practice research: A cross-sectional study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:DwFgw5hZUzMC,,2019,"RK Zeidan, S Hallit, RM Zeenny, P Salameh",
ltu1CEYAAAAJ,Salameh P,Guide to Self Assessment of Pharmacy Schools,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Weau3kkTRIMC,,2018,"H Sacre, R Zeenny, P Salameh",https://www.researchgate.net/publication/336460545_GUIDE_TO_SELF …
ltu1CEYAAAAJ,Salameh P,DOCTEUR DE L’UNIVERSITÉ DE BORDEAUX,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:6TexfgwXQfYC,,2018,S HALLIT,Université Paris
ltu1CEYAAAAJ,Salameh P,Merci François Gimenez,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:53uzXsUip0wC,,2018,J Calop,"Pharmacie Clinique et Thérapeutique, xv"
ltu1CEYAAAAJ,Salameh P,Prevalensi dan faktor risiko hipertensi: Sebuah studi cross-sectional nasional di Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:b2v3RnpdjZkC,,2018,"M Cherfan, J Blacher, R Asmar, MN Chahine, RK Zeidan, R Farah, ...","Jurnal Hipertensi Klinis 20 (5), 867-879"
ltu1CEYAAAAJ,Salameh P,Research Article A New Lebanese Medication Adherence Scale: Validation in Lebanese Hypertensive Adults,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:WYtWvJut7doC,,2018,"RB Serhal, P Salameh, N Wakim, C Issa, B Kassem, L Abou Jaoude, ...",
ltu1CEYAAAAJ,Salameh P,"Hall it S, Ramia E, Salameh P, Order of Pharmacists Scientific Committee–Medication Safety Sub committee. Medication safety knowledge, attitudes and practices among community …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:rVBkUn48wTwC,,2018,A Hajj,"Current medical research and opinion, 149-56"
ltu1CEYAAAAJ,Salameh P,Antibiotic Resistance in Lebanon. Chapter in “AMR Control 2017 contribution”. July 2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:djcsc3XHdKAC,,2018,"A Hajj, S Hallit, H Sakr, P Salameh",
ltu1CEYAAAAJ,Salameh P,Cardiovascular Diseases and Long-Term Self-Reported Exposure to Pollution,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:pZ2CosqRuhkC,,2018,"P Salameh, RK Zeidan, S Hallit, R Farah, M Chahine, R Asmar, ...",
ltu1CEYAAAAJ,Salameh P,Health and living conditions of Lebanese elderly living in ruralareas distribution by governorates based on the amel study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:tfDI-GPdlUQC,,2018,"H Souheil, S Pascale, B Christa",
ltu1CEYAAAAJ,Salameh P,Voluntary vs. compulsory student evaluation of clerkships,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:TY5xIG7f_2sC,,2018,"SA Bahous, P Salameh, W Salameh, YS Park, A Tekian",
ltu1CEYAAAAJ,Salameh P,"Sarah El Helou1, Souheil Hallit1-6, Sanaa Awada1, Amal Al-Hajje1, Samar Rachidi1, Wafaa",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:DwWRdx-KAo4C,,2018,"PS Bawab, S Zein",
ltu1CEYAAAAJ,Salameh P,Auteurs de la 5e édition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:bkKuixW_xMkC,,2018,"A Benoît, A Thomas, A Xavier, A Nathalie, A Gilles, B Astrid, B Jean-Didier, ...","Pharmacie Clinique et Thérapeutique, xix-xxii"
ltu1CEYAAAAJ,Salameh P,Pratique de la pharmacie clinique au Liban,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ON9TkA72AHEC,,2018,"A Hajj, S Hallit, H Sacre, P Salameh","Pharmacie Clinique et Thérapeutique, 1135-1140. e2"
ltu1CEYAAAAJ,Salameh P,Waterpipe and Cigarette Tobacco Smoking: Effects on Pulmonary and Cardiovascular Functions and Acceptability of Shocking Pictorial Warnings in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:w5CyTnyFq80C,,2017,N Layoun,"Lebanese University, Doctoral School of Science and Technology-Docteur en …"
ltu1CEYAAAAJ,Salameh P,Modes d’utilisation des médicaments prescrits en France et disponibles sans ordonnance au Liban: Application sur les Antibiotiques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:gkldIfsazJcC,,2017,M Khalifeh,Bordeaux
ltu1CEYAAAAJ,Salameh P,"Cigarette Smoking, Dependence and Chronic Obstructive Pulmonary Disease: A Renewed Approach of an Old Relationship",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:IX653JsL2_EC,,2017,"S Pascale, K Georges, S Joseph, W Mirna","Journal of Addictive Behaviors, Therapy & Rehabilitation 2013"
ltu1CEYAAAAJ,Salameh P,Elaboration d'un Score Prédictif des Accidents Vasculaires Cérébraux au Liban,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:e0LTWoPxLYMC,,2017,M El Hajj,Université Paris-Est; Université Libanaise
ltu1CEYAAAAJ,Salameh P,l’Université Paris Est,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Q3-QASNKTMEC,,2017,MM EL HAJJ,Lebanese American University
ltu1CEYAAAAJ,Salameh P,DI-038 Antibiotic consumption in non-teaching lebanese hospitals: a cross sectional study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:tgTmbKTkO1IC,,2017,"K Iskandar, EB Raad, P Salameh, P Abi Hanna, R Zeenny","European Journal of Hospital Pharmacy 24 (Suppl 1), A129-A130"
ltu1CEYAAAAJ,Salameh P,Untreated Dyslipidemia in Lebanese Patients With Schizophrenia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:eCFM_hdDfssC,,2017,S Hallit,
ltu1CEYAAAAJ,Salameh P,Antimicrobial resistance in the Eastern Mediterranean Region,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:P_fFXc30I2UC,,2017,World Health Organization,< bound method Organization. get_name_with_acronym of< Organization: World …
ltu1CEYAAAAJ,Salameh P,Clinical Study Patient Perception of Acute Pain Management: Data from Three Tertiary Care Hospitals,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:StPPYsf1FV0C,,2017,"E Ramia, SC Nasser, P Salameh, AH Saad",
ltu1CEYAAAAJ,Salameh P,Self-medication misuse in the Middle East: a systematic,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:IaRkJ05COeQC,,2017,"MM Khalifeh, ND Moore, PR Salameh",
ltu1CEYAAAAJ,Salameh P,Research Article Etiology of End-Stage Renal Disease and Arterial Stiffness among Hemodialysis Patients,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ZM__uENUXnMC,,2017,"B El Ghoul, Y Daaboul, S Korjian, A El Alam, A Mansour, E Hariri, ...",
ltu1CEYAAAAJ,Salameh P,Research Article The Prevalence and Awareness of Cardiovascular Diseases Risk Factors among the Lebanese Population: A Prospective Study Comparing Urban to Rural Populations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:MaiMEk8tZqMC,,2017,"I Fahs, Z Khalife, D Malaeb, M Iskandarani, P Salameh",
ltu1CEYAAAAJ,Salameh P,Effect of exclusive cigarette smoking and in combination with waterpipe smoking on lipoproteins,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:1Lk_dUza_R0C,,2017,"H Souheil, Z Marouan, H Rabih, Y Lara, C Rachelle, K Nelly, S Pascale",
ltu1CEYAAAAJ,Salameh P,Exposure to toxics during pregnancy and childhood and asthma in children: a pilot study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:zTJoPluU4X4C,,2017,"H Souheil, S Pascale",
ltu1CEYAAAAJ,Salameh P,IN LEBANON,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:CC3C2HR4nz8C,,2017,R Rizk,Health technology assessment of hyperphosphatemia management among …
ltu1CEYAAAAJ,Salameh P,EDUCATION FOR MANAGEMENT OF OSTEODYSTROPHY TRIAL,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:WGv8Og3F3KgC,,2017,R Rizk,Health technology assessment of hyperphosphatemia management among …
ltu1CEYAAAAJ,Salameh P,Sex disparities in stroke care and recovery in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:5bfplxN71z4C,,2017,"R Abdo, H Hosseini, P Salameh, H Abboud",CEREBROVASCULAR DISEASES 43
ltu1CEYAAAAJ,Salameh P,Acute ischemic stroke management in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:QeguYG95ZbAC,,2017,"R Abdo, H Hosseini, P Salameh, H Abboud",CEREBROVASCULAR DISEASES 43
ltu1CEYAAAAJ,Salameh P,Cost of acute stroke in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:6Zm5LS9gQ5UC,,2017,"R Abdo, H Abboud, P Salameh, H Hosseini",CEREBROVASCULAR DISEASES 43
ltu1CEYAAAAJ,Salameh P,Chronic obstructive pulmonary disease and risk factors in Middle East countries; facts from Lebanon. Beirut: Lebanese University,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:vofGIMt6cyEC,,2017,"P Salameh, M Waked",
ltu1CEYAAAAJ,Salameh P,Assessment and Review of Pneumonia in a Nursing Home,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:hEXC_dOfxuUC,,2017,"M Cherfan, P Salameh, FD Chahine, M Akel, F Sakr, M Dabbous, ...","Middle-East Journal of Scientific Research 25 (2), 282-295"
ltu1CEYAAAAJ,Salameh P,"Relations entre Phénotypes des cancers broncho-pulmonaires, expositions professionnelles aux particules inhalées et consommation tabagique",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:PZE8UkGerEcC,,2016,M El Zoghbi,Bordeaux
ltu1CEYAAAAJ,Salameh P,"Relationships between the phenotypes of lung cancer, occupational exposure to inhaled particles, and tobacco smoking",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:g30IDTdgJMgC,,2016,M El Zoghbi,Université de Bordeaux
ltu1CEYAAAAJ,Salameh P,Risk factors and quality of life of,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Zbx7W2Xs4QsC,,2016,"A Farhat, A Al-Hajje, S Rachidi, S Zein, MB Zeid, P Salameh, W Bawab, ...",
ltu1CEYAAAAJ,Salameh P,"Assessment of vitamin D levels, awareness",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:RJujIP1NYNUC,,2016,"D Malaeb, S Hallit, P Salameh",
ltu1CEYAAAAJ,Salameh P,"Roster of Voting Delegates, 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:1DAnfT_YoJgC,,2016,American Association of Colleges of Pharmacy,American Journal of Pharmaceutical Education 80 (7)
ltu1CEYAAAAJ,Salameh P,Outdoor air pollution improves the validity of a screening scale for cardiovascular disease (CVD) in clinical settings,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:eFf2swCANGcC,,2016,"Z Nasser, P Salameh, E Elias, H Dakik, L Abou Abbas, A Levêque","Clinical Epidemiology and Global Health 4 (3), 109-114"
ltu1CEYAAAAJ,Salameh P,Reply to the commentary of Dr. Josué Lily Vidal: Paper: Prevalence of Lebanese stroke survivors: A comparative pilot study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:s1ouQE5r0WUC,,2016,"L Nathalie, S Pascale, S Nadine, H Hassan","Journal of epidemiology and global health 6 (4), 329"
ltu1CEYAAAAJ,Salameh P,Change in Pulse Wave Velocity and Short Term Development of Cardiovascular Events in the Hemodialysis Population,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:xa5BkEQK8BgC,,2016,"Y Daaboul, S Korjian, B El-Ghoul, S Samad, P Salameh, G Dahdah, ...","Arteriosclerosis, Thrombosis, and Vascular Biology 36 (suppl_1), A507-A507"
ltu1CEYAAAAJ,Salameh P,Intitulée,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:QtA78RmWg5MC,,2016,PS CHAMAT,Université d’Aix-Marseille
ltu1CEYAAAAJ,Salameh P,Biological Markers For Chronic Obstructive Pulmonary Disease And Asthma,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Ei5r6KrKXVQC,,2016,Z Akiki,Université Paris Saclay (COmUE); Université Libanaise
ltu1CEYAAAAJ,Salameh P,Prévalence et corrélats des maladies coronariennes chez les libanais de quarante ans ou plus: une étude nationale,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:-38epGy1wY0C,,2016,RK Zeidan,Université Paul Sabatier-Toulouse III
ltu1CEYAAAAJ,Salameh P,Outdoor air pollutants and cardiovascular diseases in Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:WM2K3OHRCGMC,,2016,Z Nasser,"Université Libanaise, Ecole Doctorale de Sciences et de Technologie-Diploma …"
ltu1CEYAAAAJ,Salameh P,Extracurricular activities associated with stress and burnout in preclinical medical students,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:R0GtuAMwyXEC,,2016,"N Lahoud, P Salameh, N Saleh, H Hosseini","Journal of Epidemiology and Global Health 6 (3), 169-176"
ltu1CEYAAAAJ,Salameh P,"L'influence de l'éducation nutritionnelle sur les habitudes alimentaires, les comportements et la connaissance en nutrition des adolescents des écoles privées de la région …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:geVfx-PNG5EC,,2016,A Boutros,
ltu1CEYAAAAJ,Salameh P,AACP REPORTS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:gNZucvRojEcC,,2016,"RA Hamilton, LL Briceland, SL Mayhew, CR Breese, RL Evans, ...","American Journal of Pharmaceutical Education 80 (7), S7"
ltu1CEYAAAAJ,Salameh P,Extracurricular activities associated with stress and burnout in preclinical medical students,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:hXkWDDAEazwC,,2016,"L Nathalie, S Pascale, S Nadine, H Hassan",
ltu1CEYAAAAJ,Salameh P,Surveillance of antimicrobial resistance in Lebanese hospitals,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:PazO6pb-sMwC,,2016,"J Mokhbat, K Chamoun, M Farah, G Araj, Z Daoud, R Moghnieh, ...",
ltu1CEYAAAAJ,Salameh P,Prescription errors with chemotherapy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:koF6b02d8EEC,,2016,"A Saad, CA Der-Nigoghossiam, R Njeim, R Sakr, P Salameh, M Massoud",
ltu1CEYAAAAJ,Salameh P,A systematic review of stroke In the Middle East,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:j8pvxH-kN2QC,,2016,"M El-Hajj, P Salameh, S Rachidi, H Hosseini","CEREBROVASCULAR DISEASES 41, 107-107"
ltu1CEYAAAAJ,Salameh P,Obesity and Psychological Distress in Young Adults,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:IvSMUa3B7yYC,,2015,AA Linda,Lebanese University
ltu1CEYAAAAJ,Salameh P,Obesity and Psychological Distress in Young Adults,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:RJNGbXJAtMsC,,2015,L Abou Abbas,"Universite Libanaise, Ecole doctorale de sciences et de technologie"
ltu1CEYAAAAJ,Salameh P,Évaluation clinique et médico-économique des produits de santé innovants en cancérologie: exemples appliqués au cancer colorectal et au glioblastome,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=900&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Mx5hWS9ctUkC,,2015,AM Hénaine,Université Claude Bernard-Lyon I
ltu1CEYAAAAJ,Salameh P,Les facteurs de risque des accidents vasculaires cérébraux dans la population libanaise: une étude transversale,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:j2GSQqY3pL0C,,2015,R Farah,Paris Est
ltu1CEYAAAAJ,Salameh P,Prevalence of stroke symptoms among stroke-free residents: national data from Lebanon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:hKjooKYXoHIC,,2015,"R Farah, RK Zeidan, M Chahine, R Chahine, P Salameh, H Hosseini","EUROPEAN JOURNAL OF NEUROLOGY 22, 208-208"
ltu1CEYAAAAJ,Salameh P,PP. 31.06: VALIDATION OF THE OMRON (R) M3500 BLOOD PRESSURE MEASURING DEVICE IN THE ADULT AND SPECIFIC POPULATIONS (OBESE AND CHILDREN) ACCORDING TO THE AAMI PROTOCOL,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:Nufq_to8ts0C,,2015,"M Chahine, N Assemaani, G Sayed-Hasan, M Chami-Chebbo, ...","Journal of Hypertension 33, e412"
ltu1CEYAAAAJ,Salameh P,Diagnostic score for COPD: Validation of the DS-COPD in clinical settings-Lack of empiricity Reply,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:e9bUPLv0EjcC,,2015,P Salameh,"CLINICAL EPIDEMIOLOGY AND GLOBAL HEALTH 3 (1), 49-49"
ltu1CEYAAAAJ,Salameh P,Pharm Pract (Granada). Volume 13. Issue 3. July-September 2015.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:0Tn0GYh_KFEC,,2015,COX MATHEWS,"Pharmacy Practice 13 (1), 593"
ltu1CEYAAAAJ,Salameh P,Research Article Outdoor Air Pollution and Cardiovascular Diseases in Lebanon: A Case-Control Study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:ae0xyBWlIcIC,,2015,"Z Nasser, P Salameh, H Dakik, E Elias, L Abou Abbas, A Levêque",
ltu1CEYAAAAJ,Salameh P,Addiction and Sychological Distress Among University Students in Lebanon: The Moderating Effect of Gender,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:pk6FPx6l9xIC,,2015,P Salameh,"Journal of Addiction Medicine& Therapy 3 (1), 1-6"
ltu1CEYAAAAJ,Salameh P,Management of metastatic colorectal cancer current treatments and new therapies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:kOdZbmsmKqcC,,2015,"H Anna Maria, C Georges, S Pascale, E Edouard, M Marcel, H Daniel, ...",
ltu1CEYAAAAJ,Salameh P,Hypertension in the Lebanese adults: impact on health related quality of life,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:3AIi9tQMIrsC,,2015,"K Malak, S Pascale, AH Amal, A Sanaa, R Samar, B Wafa",
ltu1CEYAAAAJ,Salameh P,Influenza Vaccination,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:h-xndbdg2koC,,2015,"G El Khoury, P Salameh",
ltu1CEYAAAAJ,Salameh P,Renal Function Decline in Recipients and Donors of Kidney Grafts,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:beqBT5984LEC,,2015,"SA Bahous, M Khairallah, J Al Danaf, R Halaby, S Korjian, Y Daaboul, ...",
ltu1CEYAAAAJ,Salameh P,Fiche d'information sur la consommation de tabac par pipe à eau et la santé,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:nj26e0utjpAC,,2015,O mondiale de la Santé,Fiche d'information sur la consommation de tabac par pipe à eau et la santé
ltu1CEYAAAAJ,Salameh P,Relations entre profils alimentaires et maladies allergiques de l’enfant: étude des six villes françaises,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ltu1CEYAAAAJ&cstart=1000&pagesize=100&citation_for_view=ltu1CEYAAAAJ:BW2nPTmhBn4C,,2014,D Saadé,Université de Bordeaux; Université Libanaise
